Cluster,Household,Person_ID,Age,State,Residence,Education,Edu_Years,Wealth,Marital_Status,Religion,Caste,Media_Exposure
41521,70,3,30,22,2,2,12,1,0,1,991,2
45414,37,5,21,23,2,2,9,1,0,1,991,2
36943,78,10,35,20,2,3,17,1,0,1,992,2
59626,27,3,27,32,2,3,16,4,0,3,991,2
81119,46,1,35,18,2,2,9,2,1,1,991,2
85218,94,1,54,24,2,1,4,1,1,1,991,1
16509,95,1,30,9,2,0,0,3,1,1,991,0
50232,73,1,48,27,2,0,0,2,1,5,991,0
86929,73,6,25,27,2,3,13,1,0,1,992,2
93036,44,3,30,9,2,2,12,2,1,1,991,2
626,56,3,35,1,2,0,0,1,1,2,991,0
17121,73,3,33,9,2,2,8,1,1,1,991,0
15309,43,1,25,9,2,2,8,1,1,1,991,2
43712,45,3,23,23,2,3,13,2,1,1,991,2
19929,61,1,38,9,2,1,2,1,1,1,991,0
12731,28,3,18,8,2,2,10,2,0,1,991,2
30005,21,1,48,18,2,2,10,1,1,1,991,2
85712,56,6,38,24,2,3,15,3,0,1,991,2
81837,71,1,41,18,2,3,13,2,1,1,991,2
31002,24,10,25,18,2,1,5,1,0,1,991,1
11343,81,6,28,8,2,1,5,2,1,1,991,1
16715,24,3,23,9,2,2,12,3,1,1,991,2
27424,44,3,16,14,2,2,10,4,0,3,992,2
33637,71,1,34,19,2,2,6,1,1,2,991,1
56023,90,1,41,29,2,3,17,4,1,1,991,2
43118,64,3,31,23,2,2,12,5,1,1,991,2
6102,6,4,17,5,2,2,11,3,0,1,991,2
35324,24,1,20,20,2,0,0,2,1,2,991,0
12120,94,3,24,8,2,3,13,2,0,1,991,2
34442,55,3,23,19,2,2,12,1,0,1,993,2
23519,97,4,19,10,2,2,10,3,0,1,991,2
10641,72,6,25,8,2,2,9,2,1,1,991,2
48205,90,2,49,24,2,3,15,3,1,3,991,2
31304,96,3,22,18,2,3,18,5,0,1,991,2
40706,67,3,17,22,2,2,10,1,0,1,992,2
33406,2,1,32,19,2,0,0,1,1,1,991,2
51028,52,1,45,27,2,2,12,4,1,1,991,2
14841,5,3,26,9,2,3,15,3,1,1,991,2
7428,20,1,38,6,2,0,0,4,1,1,991,0
35009,85,7,25,20,2,1,4,1,1,1,991,0
44019,21,3,27,23,2,2,10,5,1,1,991,2
17314,7,3,17,9,2,2,7,1,0,1,991,2
39805,59,3,16,21,2,2,9,1,0,1,991,2
63805,90,1,42,35,2,1,5,2,1,3,992,1
1142,29,6,18,1,2,2,9,3,0,2,991,2
36322,96,1,45,20,2,2,7,1,1,1,991,2
44215,17,3,17,23,2,2,9,1,0,1,991,2
37917,44,4,19,21,2,2,10,2,0,1,991,2
621,34,1,37,1,2,2,10,4,1,1,991,2
8011,3,4,17,6,2,2,9,2,0,1,991,2
43319,21,3,21,23,2,2,8,2,1,1,991,1
62429,73,2,29,33,2,3,15,3,1,1,991,2
89113,16,1,52,36,2,3,13,5,1,1,991,2
26609,26,1,43,13,2,2,9,1,1,3,992,2
50937,77,1,31,27,2,2,6,2,1,1,991,1
83605,71,3,15,22,2,2,8,1,0,1,991,2
62628,37,1,44,33,2,2,12,4,1,1,991,2
52509,28,3,30,27,2,3,13,4,1,1,991,2
86025,4,3,24,24,2,2,7,2,1,1,991,2
82022,20,1,52,18,2,2,10,2,1,2,993,2
92430,37,1,40,9,2,0,0,4,1,2,991,0
60102,84,4,22,32,2,2,12,3,0,3,991,2
56021,84,3,27,29,2,1,3,2,0,1,991,1
50130,31,6,27,27,2,2,9,2,0,1,991,2
1210,87,5,18,1,2,2,10,5,0,2,991,2
32705,21,1,38,19,2,3,17,3,1,1,991,2
34714,62,3,16,20,2,2,7,1,0,1,991,2
54928,91,1,32,28,2,0,0,4,1,1,991,0
30227,38,6,27,18,2,2,10,3,1,1,992,2
56402,44,8,42,29,2,0,0,2,0,1,991,3
20340,69,2,37,10,2,2,10,3,1,1,991,2
87409,9,2,32,17,2,2,6,2,1,3,991,1
4232,19,3,52,3,2,0,0,3,1,4,991,0
50842,55,3,21,27,2,2,12,1,0,1,992,2
86025,4,10,17,24,2,2,8,2,0,1,991,1
82940,53,1,33,22,2,2,8,4,5,1,991,1
35417,92,6,15,20,2,2,6,3,0,1,991,2
47804,96,1,44,24,2,1,3,3,1,1,991,1
90610,86,4,20,36,2,2,12,3,0,2,991,2
12912,25,1,45,8,2,2,12,3,1,1,991,2
91616,65,1,43,16,2,2,8,1,0,1,991,1
30227,98,3,32,18,2,2,12,4,1,1,992,2
11934,14,1,31,8,2,3,17,3,1,1,991,2
932,46,1,42,1,2,2,7,4,1,2,991,1
80535,32,1,53,12,2,0,0,4,1,3,992,0
15619,88,1,38,9,2,2,6,1,1,1,991,1
10013,31,2,35,8,2,2,7,2,1,4,991,1
81825,17,2,27,18,2,2,8,1,1,1,991,1
24507,27,1,39,12,2,2,10,2,1,5,992,2
18608,77,1,40,9,2,1,5,2,1,1,991,0
16741,37,3,29,9,2,2,8,1,1,1,991,2
50116,62,1,47,27,2,2,7,2,1,1,992,1
28112,16,3,27,15,2,2,9,2,0,3,992,2
7240,68,5,27,6,2,3,15,5,1,1,991,2
52919,6,1,47,27,2,2,9,4,1,1,991,2
19303,7,3,16,9,2,2,9,4,0,1,991,2
7710,7,4,16,6,2,2,11,4,0,1,991,2
10734,3,1,48,8,2,0,0,2,1,1,991,0
13924,24,1,44,9,2,2,12,4,1,1,991,2
42313,61,1,37,23,2,3,17,3,1,1,991,2
48717,91,3,25,24,2,1,3,1,1,1,991,1
46117,9,1,53,23,2,1,5,1,1,1,991,1
47340,1,5,45,24,2,2,9,5,1,1,991,2
58204,23,3,29,29,2,2,9,4,1,1,991,2
10313,96,2,19,8,2,3,14,3,0,1,991,2
17137,61,3,19,9,2,2,12,1,0,1,991,2
54504,23,1,53,28,2,1,5,5,1,1,991,0
90103,94,1,22,36,2,0,0,2,1,1,991,0
5305,59,4,37,3,2,0,0,4,1,4,991,0
22203,41,1,30,10,2,2,6,2,1,1,991,2
11214,22,5,15,8,2,2,9,2,0,1,991,2
16709,73,6,23,9,2,2,10,2,0,1,991,2
89724,77,1,35,36,2,2,7,3,1,1,991,1
58218,38,1,44,29,2,2,10,4,1,1,991,2
10714,57,1,31,8,2,2,8,2,1,1,991,1
91936,27,1,34,16,2,2,9,2,1,1,991,2
56221,34,1,38,29,2,2,8,2,1,2,991,1
39231,31,4,18,21,2,2,10,1,0,1,991,2
40409,26,1,40,22,2,2,9,2,1,1,991,2
92136,34,2,25,9,2,1,3,2,0,2,991,0
28831,51,1,29,15,2,1,3,2,1,3,992,1
38023,90,4,37,21,2,1,4,3,0,1,991,1
23405,85,2,26,10,2,2,9,2,0,1,991,2
32930,80,6,18,19,2,2,9,2,0,1,993,2
30326,99,1,21,18,2,2,9,1,1,2,993,2
85418,83,2,48,24,2,2,7,3,1,1,991,2
52238,62,4,21,27,2,2,12,4,0,1,991,2
59310,14,4,17,32,2,2,9,5,0,2,991,2
36827,67,1,42,20,2,2,7,1,1,96,991,2
62141,4,3,15,33,2,2,9,1,0,1,991,2
34404,79,1,39,19,2,2,8,1,1,1,991,2
49603,54,5,17,25,2,2,8,3,0,1,992,0
11208,99,1,42,8,2,2,8,1,1,1,991,2
49828,84,2,24,27,2,3,13,3,0,1,991,2
31919,64,5,23,18,2,3,16,4,0,2,993,2
5112,56,3,28,3,2,2,8,4,0,1,991,1
55332,93,2,31,28,2,2,7,2,1,1,991,2
86809,58,3,25,23,2,2,10,4,1,1,991,2
42806,86,4,16,23,2,2,10,2,0,1,991,2
56822,19,1,54,29,2,1,4,3,1,2,991,0
31537,57,1,40,18,2,0,0,1,1,1,991,1
38609,14,4,19,21,2,2,12,4,0,1,991,2
56131,73,4,54,29,2,2,7,2,0,1,991,2
45908,77,1,27,23,2,3,15,4,1,1,991,2
53005,82,1,41,27,2,2,12,3,1,1,991,2
15619,42,2,26,9,2,1,5,2,0,1,991,2
10405,85,1,47,8,2,0,0,3,1,4,991,0
46821,33,1,32,24,2,0,0,3,1,1,991,2
26229,78,1,52,13,2,2,8,2,3,3,992,1
14541,72,7,22,9,2,2,6,4,0,1,991,0
18422,62,3,15,9,2,2,8,2,0,1,991,2
5725,48,1,48,5,2,2,12,2,1,1,991,2
91907,22,1,36,16,2,1,4,1,1,5,992,0
42603,71,1,30,23,2,0,0,2,1,1,991,0
32029,29,7,19,18,2,2,9,1,0,2,993,2
52314,64,1,47,27,2,2,9,4,1,1,991,2
19934,31,3,28,9,2,0,0,3,1,1,991,0
22814,22,8,25,10,2,2,7,1,0,1,991,1
36539,82,1,46,20,2,0,0,1,1,96,992,0
32434,67,4,31,18,2,2,12,4,1,1,991,2
40828,51,1,43,22,2,2,12,3,1,1,991,2
83112,73,1,30,22,2,3,15,2,1,1,992,2
35218,87,1,31,20,2,2,12,1,1,1,991,2
22241,40,1,45,10,2,2,10,2,1,2,991,2
32929,98,1,42,19,2,1,5,1,1,1,991,1
37508,85,1,27,21,2,2,10,1,1,1,992,2
6814,7,1,28,5,2,2,8,1,1,1,991,2
35010,73,3,16,20,2,2,10,2,0,1,991,2
85727,30,5,18,24,2,2,7,3,0,1,991,0
46403,7,1,34,23,2,1,2,1,1,1,991,0
20433,39,1,36,10,2,3,15,4,1,1,991,2
39105,54,1,44,21,2,0,0,1,1,1,992,0
82212,67,1,35,22,2,0,0,1,1,1,991,2
13810,73,3,33,9,2,3,15,5,1,1,991,2
57110,24,1,45,29,2,3,13,4,1,1,991,2
83013,34,1,30,22,2,2,8,2,1,1,992,2
46145,5,1,42,23,2,1,4,2,1,1,991,0
90611,14,3,27,36,2,2,6,2,0,2,991,1
2407,24,2,34,2,2,2,10,5,1,1,991,2
37634,11,5,15,21,2,2,9,1,0,1,991,2
83123,90,3,29,22,2,2,12,4,0,1,992,2
14710,66,1,51,9,2,2,9,5,1,1,991,2
9933,78,5,21,8,2,3,15,4,0,4,991,2
87942,59,6,28,3,2,2,9,4,1,1,991,2
5313,37,2,31,3,2,1,3,3,1,1,991,1
36545,45,3,22,20,2,3,13,1,0,3,992,2
43705,69,1,36,23,2,2,9,3,1,1,991,2
16106,27,3,26,9,2,2,12,2,1,1,991,2
17137,1,3,27,9,2,3,15,4,1,1,991,2
19318,64,1,24,9,2,2,12,1,1,1,991,2
62305,71,5,17,33,2,2,11,3,0,1,991,2
4233,18,8,27,3,2,2,12,3,0,4,991,2
50232,73,4,25,27,2,2,12,2,0,5,991,2
44220,10,5,15,23,2,2,9,2,0,1,991,2
11435,64,4,19,8,2,3,14,4,0,1,991,2
91934,56,1,43,16,2,2,8,3,1,1,991,2
4637,11,1,51,3,2,0,0,5,1,4,991,0
62118,27,1,48,33,2,1,4,3,1,1,991,1
18522,96,1,51,9,2,2,10,5,3,1,991,2
56532,46,3,20,29,2,2,8,2,0,1,992,1
92403,54,2,35,9,2,2,12,4,1,2,991,2
21210,97,4,27,10,2,1,5,2,1,1,991,0
1929,29,3,25,1,2,3,16,4,0,1,991,2
11505,32,9,25,8,2,2,7,2,0,2,991,1
41506,27,1,52,22,2,0,0,1,1,1,992,1
56419,64,1,35,29,2,1,5,3,1,1,991,0
47332,78,1,37,24,2,2,9,4,1,1,991,2
4930,80,2,40,3,2,2,10,5,1,4,991,2
28413,22,4,15,15,2,2,7,3,0,3,992,1
11712,25,1,30,8,2,1,1,1,1,1,992,0
49329,98,2,38,24,2,0,0,2,1,1,992,0
89005,67,3,17,36,2,0,0,2,0,1,991,0
28313,93,1,22,15,2,2,8,3,1,3,992,2
43105,62,1,40,23,2,2,9,2,1,1,991,2
41129,73,1,39,22,2,2,8,2,1,1,991,0
36544,70,1,30,20,2,2,12,3,1,1,991,2
59040,67,3,30,32,2,2,12,3,0,1,991,2
24235,37,3,15,11,2,2,8,3,0,1,991,2
50102,59,4,16,27,2,2,10,2,0,5,991,2
36641,37,1,52,20,2,2,9,1,1,1,991,2
39208,27,3,15,21,2,2,9,4,0,1,991,2
35832,61,3,19,20,2,2,9,2,0,1,991,2
59704,79,4,15,32,2,2,9,3,0,1,991,2
33141,36,1,28,19,2,0,0,1,1,1,992,0
32934,56,3,15,19,2,2,8,1,0,1,991,1
28121,6,1,35,15,2,2,7,3,1,3,992,2
57617,88,5,38,29,2,1,4,3,1,1,991,1
32213,1,1,40,18,2,2,9,2,1,1,991,2
33232,92,2,38,19,2,1,3,2,1,2,993,0
28012,35,1,22,14,2,3,14,3,0,3,992,2
27822,94,3,16,14,2,2,9,3,0,96,991,2
53110,24,1,50,27,2,2,8,5,1,1,991,2
6635,42,5,16,5,2,2,11,5,0,1,991,2
39424,44,7,29,21,2,2,10,1,0,1,991,2
55540,68,1,45,29,2,2,12,2,0,1,991,2
16945,55,3,28,9,2,2,10,2,1,2,991,2
6307,30,1,53,5,2,2,10,2,1,1,991,2
625,73,1,24,1,2,2,10,4,1,2,991,2
85430,86,5,34,24,2,2,9,3,1,1,991,2
9945,45,3,30,8,2,1,5,3,1,1,991,0
6817,93,7,18,5,2,2,12,3,0,1,991,2
12241,72,7,32,8,2,3,17,5,1,1,991,2
82807,50,1,47,22,2,0,0,1,1,1,992,0
12241,28,3,23,8,2,3,14,4,1,1,991,2
61537,77,1,52,33,2,2,10,5,1,1,991,2
15239,71,1,50,9,2,1,5,2,1,1,991,0
10323,90,3,20,8,2,1,5,3,0,2,991,1
603,19,1,29,1,2,0,0,2,1,2,991,0
18538,10,1,35,9,2,2,8,1,1,1,991,0
53033,24,1,48,27,2,2,10,2,1,1,991,2
7213,93,3,38,6,2,2,7,2,1,1,991,2
12239,71,1,53,8,2,2,8,3,1,1,991,1
40718,39,3,25,22,2,2,10,3,1,1,991,2
6518,68,5,22,5,2,3,15,4,0,1,991,2
59322,8,3,39,32,2,3,15,5,1,1,991,2
17240,31,4,17,9,2,2,11,1,0,1,991,2
48021,53,1,38,24,2,0,0,2,1,1,991,0
7804,55,4,24,6,2,2,9,4,1,4,991,2
33329,26,3,35,19,2,2,10,2,1,2,993,2
88939,70,1,47,36,2,0,0,2,1,1,991,0
55903,5,1,47,29,2,0,0,3,1,2,991,0
40504,23,1,23,22,2,2,8,1,1,1,991,1
2003,19,3,20,1,2,2,9,2,0,2,991,2
80239,59,1,22,12,2,2,10,2,1,3,992,2
44614,34,6,20,23,2,2,12,2,0,1,991,2
47304,69,3,41,24,2,2,9,4,1,1,991,2
5035,61,7,34,3,2,2,12,5,1,4,991,2
15222,96,4,22,9,2,3,15,2,0,1,991,2
43425,90,3,27,23,2,2,12,5,0,1,991,2
23510,45,1,34,10,2,2,9,3,1,1,991,2
3905,92,3,17,3,2,2,11,5,0,1,991,2
28340,29,3,34,15,2,2,7,2,0,3,992,2
40841,54,3,21,22,2,2,8,1,0,1,992,1
18634,73,3,17,9,2,0,0,2,0,1,991,0
7306,90,3,23,6,2,3,16,5,0,1,991,2
89207,73,4,21,36,2,3,14,4,0,1,991,2
81725,87,5,17,18,2,2,7,2,0,1,992,1
3911,6,1,28,3,2,1,5,2,0,1,991,0
48908,93,1,28,24,2,2,9,2,1,1,992,2
240,35,3,35,1,2,2,12,3,1,2,991,2
17542,29,11,20,9,2,1,5,5,0,2,991,2
91630,89,1,35,16,2,2,9,2,1,1,992,2
52033,11,3,33,27,2,3,15,4,1,1,991,2
60008,73,2,21,32,2,3,15,3,0,2,991,2
85405,67,3,21,24,2,2,9,3,0,1,991,2
15405,69,1,35,9,2,2,8,3,1,1,991,2
31304,55,8,38,18,2,2,12,4,0,1,991,2
82219,30,5,20,22,2,3,13,4,0,1,992,2
39810,24,1,54,21,2,0,0,1,1,3,991,0
46916,62,3,23,24,2,2,10,1,1,1,991,2
16739,90,3,26,9,2,3,15,1,1,1,992,2
4442,66,1,38,3,2,2,8,2,1,4,991,1
24524,44,1,50,12,2,1,4,3,1,5,992,2
21402,95,3,25,10,2,0,0,1,1,1,991,2
20819,44,2,28,10,2,2,7,1,1,1,991,2
26906,43,1,40,13,2,2,12,2,1,3,992,2
14217,6,6,45,9,2,1,2,4,3,1,991,0
837,57,1,33,1,2,2,9,2,1,2,991,2
20215,17,6,19,9,2,2,11,2,0,1,991,2
13019,97,3,17,8,2,2,10,1,0,1,992,2
57605,91,5,16,29,2,2,11,3,0,1,991,2
30721,53,1,38,18,2,3,13,3,1,1,991,2
58023,33,3,28,29,2,0,0,2,1,1,991,0
4442,89,1,32,3,2,2,12,5,1,2,991,2
40233,24,1,41,22,2,1,4,1,1,1,991,1
88113,99,1,30,3,2,1,5,4,1,4,991,0
15513,96,2,32,9,2,2,11,2,1,1,991,2
26522,20,4,28,13,2,3,15,4,0,3,992,2
18325,79,3,20,9,2,1,5,1,0,1,991,1
6633,34,1,50,5,2,2,10,2,1,1,991,2
45335,96,1,46,23,2,2,8,5,1,1,991,1
83633,80,1,46,22,2,0,0,1,1,1,992,0
46225,33,1,52,23,2,2,10,2,1,1,991,2
23644,4,1,41,10,2,2,10,3,1,1,991,2
45325,79,1,51,23,2,0,0,1,1,1,992,0
49914,61,1,42,27,2,2,8,2,1,2,991,2
55519,19,1,43,29,2,2,10,4,1,1,991,2
42625,33,1,45,23,2,3,15,2,1,1,991,2
51019,30,5,18,27,2,2,10,2,0,1,991,2
13108,58,1,50,8,2,1,4,2,1,1,992,1
85902,71,1,44,24,2,1,4,4,1,1,991,1
31603,5,1,44,18,2,0,0,1,1,1,991,0
32322,81,4,17,18,2,2,9,2,0,2,993,2
40531,29,2,16,22,2,2,8,1,0,1,991,0
33141,70,5,22,19,2,2,7,3,0,1,991,1
45523,83,1,52,23,2,1,2,2,1,1,992,0
90232,78,1,27,36,2,1,4,2,1,2,991,2
5618,41,5,19,5,2,2,12,3,0,1,991,2
12829,19,1,50,8,2,0,0,1,1,1,992,1
32337,21,3,35,18,2,2,12,3,1,1,991,2
60617,79,3,20,33,2,2,9,3,0,1,991,2
39533,84,1,48,21,2,3,15,3,1,1,991,2
26630,86,1,52,13,2,2,8,4,1,3,992,0
31928,37,3,17,18,2,0,0,2,0,2,993,2
36110,32,3,16,20,2,2,10,1,0,1,991,2
19507,98,1,47,9,2,2,8,3,1,1,991,2
87230,89,1,36,17,2,0,0,2,5,3,992,2
54421,70,3,17,28,2,2,12,3,0,1,991,2
90213,99,3,42,36,2,0,0,2,1,1,992,0
86102,24,3,15,24,2,2,10,4,0,1,991,2
36012,31,1,25,20,2,0,0,2,1,1,991,1
43322,12,1,46,23,2,2,8,1,1,1,991,2
21024,51,1,46,10,2,2,8,2,1,2,991,0
8523,11,4,37,6,2,3,18,5,1,1,991,2
10117,47,3,28,8,2,2,8,2,1,1,991,2
33805,82,1,48,19,2,3,14,3,1,1,991,2
27104,79,1,52,13,2,2,7,1,1,96,992,1
16715,53,1,31,9,2,3,17,5,1,1,991,2
36715,13,3,36,20,2,0,0,1,1,1,991,0
80133,11,1,39,12,2,2,11,3,1,96,992,2
22240,62,1,41,10,2,2,12,2,1,1,991,2
57711,3,1,48,29,2,2,7,1,1,1,991,0
11631,17,3,30,8,2,2,10,5,1,1,991,2
33712,68,1,29,19,2,2,6,2,1,1,993,2
2625,10,1,41,2,2,2,9,4,1,2,991,2
10145,96,1,50,8,2,2,10,5,1,1,991,2
85631,57,5,46,24,2,2,12,4,1,1,991,2
4422,8,1,31,3,2,2,8,4,1,1,991,2
56009,45,3,22,29,2,3,15,3,0,1,991,2
11106,26,3,15,8,2,2,8,4,0,1,991,2
48812,45,9,34,24,2,2,10,2,0,1,991,2
10224,64,1,54,8,2,0,0,2,1,1,991,0
91908,85,3,15,16,2,2,8,1,0,1,991,1
85240,53,1,48,24,2,3,14,3,1,1,991,2
85824,52,5,18,24,2,2,12,2,0,1,991,2
44102,95,1,40,23,2,2,10,1,1,1,991,2
86502,84,3,20,6,2,2,12,3,0,1,991,2
83113,37,1,36,22,2,0,0,1,1,1,992,1
31828,91,2,52,18,2,2,7,1,1,1,991,2
19032,89,1,48,9,2,2,8,4,1,1,991,2
802,39,6,19,1,2,2,10,4,0,2,991,2
18121,73,1,33,9,2,0,0,2,1,1,991,0
41338,31,2,22,22,2,1,5,1,0,1,991,1
32414,61,1,38,18,2,2,9,2,1,2,993,2
35919,21,1,50,20,2,0,0,1,1,1,992,0
3210,7,3,47,2,2,2,11,5,1,1,991,2
27012,92,3,30,13,2,3,17,5,0,3,992,2
12319,91,7,33,8,2,3,17,5,1,1,991,2
43030,52,3,15,23,2,2,9,1,0,1,991,2
55229,28,1,52,28,2,1,5,2,1,1,991,2
22429,78,1,26,10,2,0,0,2,1,1,991,0
92713,11,2,26,9,2,3,15,3,0,1,991,2
53103,19,3,20,27,2,2,9,5,1,1,993,2
14222,12,1,32,9,2,3,19,4,1,1,991,2
93204,42,3,20,19,2,2,12,2,0,1,991,2
26036,85,1,46,12,2,2,8,2,1,96,992,2
50940,49,4,18,27,2,2,9,2,0,1,992,2
55524,87,1,46,29,2,2,10,5,1,1,991,2
41506,43,1,48,22,2,1,4,1,1,1,991,0
22202,10,1,28,10,2,0,0,1,1,1,991,0
56703,71,5,25,29,2,2,9,2,0,1,991,2
32624,83,1,32,18,2,2,9,1,1,1,991,2
224,52,3,25,1,2,3,14,4,0,2,991,2
91908,43,1,35,16,2,2,8,2,1,1,991,1
3404,4,1,51,2,2,2,6,2,1,1,991,2
231,31,1,36,1,2,0,0,1,1,2,993,0
12707,98,1,36,8,2,2,10,4,1,1,991,2
21908,90,5,15,10,2,2,10,2,0,1,991,2
10341,40,4,15,8,2,2,10,4,0,1,991,2
52741,34,1,44,27,2,1,4,2,1,1,991,1
59007,73,3,24,32,2,2,12,4,0,1,991,2
14622,22,9,19,9,2,2,9,3,0,1,991,2
44345,29,1,48,23,2,0,0,2,1,2,991,0
58328,59,7,32,29,2,0,0,3,1,1,991,0
37533,18,2,24,21,2,2,10,1,1,1,991,2
13118,73,3,18,8,2,2,11,1,0,1,991,2
13129,33,1,41,8,2,1,3,1,1,1,991,2
36544,18,2,24,20,2,2,12,3,1,1,991,2
5618,1,3,33,5,2,3,17,5,1,1,991,2
4731,3,3,22,3,2,2,12,3,0,1,991,2
48018,10,1,38,24,2,1,5,2,1,1,991,2
45214,16,3,33,23,2,2,6,2,4,1,991,2
80343,35,3,28,12,2,1,5,1,0,96,992,0
32538,9,1,25,18,2,3,14,2,1,2,993,2
4637,77,9,19,3,2,2,12,5,0,4,991,2
26821,96,1,45,13,2,0,0,1,3,3,992,0
611,24,5,21,1,2,2,8,4,0,2,991,2
58922,20,2,32,32,2,2,6,4,1,1,991,2
31819,64,1,30,18,2,1,4,1,1,2,993,1
30034,75,1,38,18,2,2,6,1,1,2,991,1
35919,24,1,52,20,2,2,6,2,1,1,991,2
92403,5,5,25,9,2,2,10,4,1,2,991,2
12108,11,3,29,8,2,2,8,2,1,1,992,2
40733,13,3,22,22,2,2,12,4,0,1,991,2
41203,19,2,36,22,2,2,8,3,1,1,992,0
86706,43,3,37,23,2,0,0,1,3,1,992,0
43825,90,3,35,23,2,2,10,4,1,1,991,2
11242,44,3,26,8,2,2,10,4,1,2,991,2
8427,20,3,35,6,2,2,12,3,3,1,991,2
3124,29,2,39,2,2,2,9,3,1,1,991,2
88842,55,1,42,36,2,2,10,4,1,1,991,2
80409,58,1,44,12,2,2,9,4,1,5,991,2
87828,63,3,18,17,2,2,8,3,0,3,992,2
47004,55,2,32,24,2,0,0,2,4,1,991,2
10817,46,7,16,8,2,2,10,1,0,1,991,2
50714,53,7,30,27,2,2,10,4,1,1,991,2
26612,92,1,41,13,2,2,9,2,1,3,992,2
80618,41,1,32,12,2,1,5,2,1,5,991,1
30032,73,1,51,18,2,0,0,2,1,2,993,0
87237,71,1,46,17,2,0,0,2,1,96,992,0
80527,63,8,19,12,2,1,4,2,0,3,992,0
92610,45,5,25,9,2,3,15,5,0,1,991,2
91431,38,1,53,16,2,2,8,3,1,1,993,2
22331,31,1,35,10,2,2,10,1,1,1,991,2
28616,85,2,24,15,2,2,10,4,1,3,992,2
46511,97,1,49,23,2,0,0,1,1,1,992,0
40718,44,1,32,22,2,1,4,2,1,1,991,1
86431,3,4,24,24,2,3,16,4,0,1,991,2
42014,62,1,28,23,2,2,8,4,1,1,991,2
80414,34,3,20,12,2,2,9,2,0,1,993,2
17819,88,3,18,9,2,2,8,1,0,1,991,2
61430,22,5,20,33,2,2,8,2,0,1,991,0
49110,14,3,20,24,2,2,9,4,0,1,991,2
39607,96,1,45,21,2,0,0,1,1,3,992,0
83337,77,5,44,22,2,1,5,3,1,1,991,1
19510,14,1,54,9,2,2,9,3,1,2,991,2
92727,11,1,41,9,2,0,0,2,1,1,991,0
40709,32,1,45,22,2,0,0,2,1,1,991,0
21530,67,3,16,10,2,1,2,2,1,1,991,0
39534,12,2,45,21,2,2,9,2,1,1,991,2
528,37,1,33,1,2,2,8,5,1,2,992,2
27102,78,3,22,13,2,2,9,2,1,3,992,2
31812,68,1,44,18,2,2,7,1,1,2,993,2
33737,57,1,46,19,2,0,0,2,1,2,993,0
82539,57,1,43,22,2,3,15,3,1,1,991,2
19224,19,1,49,9,2,3,17,3,1,1,991,2
10041,70,1,52,8,2,2,8,5,1,1,991,2
54829,29,2,24,28,2,2,10,3,1,3,991,2
52303,94,3,18,27,2,2,12,2,0,1,991,2
61827,77,1,23,33,2,2,8,3,1,1,991,2
86212,56,3,20,24,2,0,0,2,1,1,991,0
87423,90,1,54,17,2,2,10,4,1,3,992,2
45214,62,3,36,23,2,2,8,2,1,1,991,1
17005,8,1,35,9,2,2,12,2,1,1,991,2
61214,96,1,45,33,2,2,10,4,1,1,991,2
22911,24,2,24,10,2,3,13,2,0,1,991,2
37805,67,7,19,21,2,2,11,1,0,1,991,2
81418,38,1,45,18,2,2,12,2,1,1,991,2
309,97,3,18,37,2,2,11,5,0,5,991,2
44023,1,3,35,23,2,3,15,4,1,1,992,2
10918,41,9,25,8,2,3,16,4,0,1,991,2
35328,33,8,18,20,2,2,9,3,0,2,991,2
23120,10,6,15,10,2,2,9,4,0,2,991,2
22341,70,1,42,10,2,2,6,1,1,1,991,1
81433,24,1,47,18,2,0,0,3,1,2,993,0
603,71,1,54,1,2,0,0,1,1,1,991,0
80914,22,3,36,12,2,2,10,1,0,3,992,2
32322,98,2,38,18,2,2,9,3,1,1,993,2
92907,38,4,16,9,2,2,6,2,0,2,991,2
34822,79,1,48,20,2,1,2,1,1,1,991,0
43229,8,4,16,23,2,2,8,2,0,1,991,2
19333,84,1,53,9,2,0,0,1,1,1,991,1
17424,44,6,16,9,2,2,8,1,0,1,991,1
41129,66,1,52,22,2,2,8,5,1,1,991,1
937,16,4,28,1,2,0,0,3,1,2,991,1
12941,28,3,27,8,2,3,13,4,1,1,991,2
8504,55,3,22,6,2,3,14,5,0,1,991,2
41907,21,1,37,23,2,1,5,3,1,1,991,1
81433,5,1,40,18,2,0,0,3,1,2,993,0
43403,69,4,23,23,2,3,15,1,1,1,991,2
87930,33,3,25,3,2,2,9,4,1,1,991,2
86518,44,3,26,6,2,3,13,3,1,1,991,2
20109,67,3,35,9,2,0,0,1,0,1,991,0
44529,94,4,15,23,2,2,10,1,0,1,991,2
13935,32,3,34,9,2,3,17,5,1,1,991,2
42043,67,1,40,23,2,1,5,2,1,2,991,0
58122,94,1,48,29,2,2,9,3,1,1,991,2
46403,12,1,48,23,2,0,0,1,1,1,991,0
80108,21,3,16,12,2,2,11,4,0,3,992,2
12413,96,3,19,8,2,2,12,4,0,1,991,2
18034,48,1,40,9,2,0,0,1,1,2,991,0
2822,8,4,21,2,2,3,15,4,0,1,991,2
13708,77,3,34,9,2,2,8,4,1,2,991,0
23842,29,3,20,10,2,2,10,1,0,1,991,2
88728,84,1,26,36,2,2,6,4,0,1,991,2
12627,47,7,18,8,2,2,9,2,0,1,991,2
